Ano,Natureza,Via,TRL,Projeto,Instituição,Setor,Segmento,Receita,Coordenador,Unidade,Cidade,Região,Bolsas de Graduação,Bolsas de Mestrado,Bolsas de Doutorado,Bolsas de Pesquisadores,Bolsas de Coordenador,Bolsas de Nível Médio/Aprendiz,Bolsas de Professores,Total de Bolsas,Vigência,Unnamed: 22,Vigente,SEI,ABA_ORIGEM,Unnamed: 1,Unnamed: 2,mood,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,F,IAUPE %,IIT,UNIDADE
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,7819,,,Finalizados,2024,0,,SIM,ACORDO PD&I,NÃO,017,,,Companhia Brasileira de Vidros Planos - CBVP (VIVIX),10.858.291/0002-98,Caio Vinicius,Análise Avançada de Dados aplicada à qualidade de Vidros Float,2024-05-01 00:00:00,2025-02-28 00:00:00,2025-01-29 00:00:00,0040610072.000018/2024-80,Finalizado,195000,,,,7819,23457,2024-07-23 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=55530937&id_documento=61738450,Encerrado a conta pelo IAUPE em 16/04/2025,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=55530937&id_documento=61342641,,34,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,-,001 ao Acordo 017/2024,,,,,,2025-03-01 00:00:00,2025-03-31 00:00:00,,,Finalizado,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,3960,,,Finalizados,2024,5,,SIM,ACORDO PD&I,NÃO,014,,,Companhia Brasileira de Vidros Planos - CBVP (VIVIX),10.858.291/0002-98,Ricardo Ataíde de Lima,Análise de Defeitos em Vidros Transformados: Controle de Qualidade com Data Analytics,2024-04-01 00:00:00,2024-12-31 00:00:00,2024-12-01 00:00:00,0040610072.000020/2024-59,Finalizado,99000,,,,3960,11880,2024-06-28 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=55531020&id_documento=60578346,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=55531020&id_documento=60382167,,35,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,-,001 ao Acordo 014/2024,,,,,,2025-01-01 00:00:00,2025-03-31 00:00:00,,,Finalizado,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,10185.37,,,Finalizados,2022,0,,SIM,ACORDO PD&I,NÃO,022,,,Companhia Alcoolquimica Nacional -Alcoolquimica Empresa do grupo JB,11.669.378/0007-37,Rogério Pontes de Araújo,Secagem do bagaço de cana-de-açúcar em sistema de cogeração de energia,2022-11-18 00:00:00,2024-01-18 00:00:00,2023-12-19 00:00:00,0040610072.000003/2022-50,Finalizado,254634.15,,,,10185.37,25463.41,Não foi publicado,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=35632156&id_documento=66784098,,36,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2024,,,,Termo Aditivo de Acordo,,-,Aditivo 001 ao Acordo 022/2022,De prazo,,,,,2024-01-19 00:00:00,2024-10-31 00:00:00,,,Finalizado,,,,,,,2024-04-24 00:00:00,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2024,,,,Termo Aditivo de Acordo,,-,Aditivo 002 ao Acordo 022/2022,De prazo,,,,,2024-11-01 00:00:00,2025-04-30 00:00:00,,,Finalizado,,,,,,,2024-11-06 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=35632156&id_documento=67188292,o Coordenador irá fazer o ralatório e nos enviar.,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=35632156&id_documento=66784098,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,39037.13,,,Finalizados,2023,3,,SIM,ACORDO PD&I,NÃO,040,,,Engarrafamento Pitu Ltda.,11.856.283/0001-94,Cleyton Mário Rodrigues,"Automatização em armazenamento, acompanhamento e otimização de processos na PITU",2023-12-27 00:00:00,2025-01-27 00:00:00,2024-12-28 00:00:00,0040610072.000116/2023-36,Finalizado,780742.63,,,,39037.13,78074.26,2024-01-10 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50925120&id_documento=67626967,Encerrada conta pelo IAUPE em 31/03/2025,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50925120&id_documento=52859343,,37,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,-,Aditivo 001 ao Acordo 040/2023,De prazo,,,,,2025-01-28 00:00:00,2025-04-30 00:00:00,,,Finalizado,,,,,,,,,Não irá ser aditivado.,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50925120&id_documento=71575334,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,8000,,,Finalizados,2024,6,,SIM,ACORDO PD&I,NÃO,015,,,FCA Fiat Chrysler Automoveis Brasil Ltda. (Stellantis),16.701.716/0036-86,Alexandre Magno Andrade Maciel,Desenvolvimento de modelos de aprendizado de máquina para simulação e otimização de controles térmicos em planta automotiva,2024-07-01 00:00:00,2025-02-28 00:00:00,2025-01-29 00:00:00,0040610072.000046/2024-05,Finalizado,200000,,,,8000,24000,2024-07-23 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60137372&id_documento=61738819,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60137372&id_documento=61417853,,38,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,2160,,,Finalizados,2025,,,,,,,001 ao Acordo 015/2024,,,,,,2025-03-01 00:00:00,,,,Finalizado,54000,,,,2160,6480,,,Realizado novo acordo com o prazo de 03 meses,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,14400,,,Finalizados,2024,5,,SIM,ACORDO PD&I,NÃO,026,,,Foxconn e FITEC,08.285.374/0001-02,Cleyton Mário Rodrigues,Residência Tecnológica em IA Generativa,2024-09-13 00:00:00,2025-05-12 00:00:00,,0040610072.000054/2024-43,Finalizado,540000,540000,74490,,14400,42900,2024-10-05 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62266343&id_documento=65628667,Não será aditivado conforme informações do Coordenador prof. Clayton Mário em 14/04/2025,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62266343&id_documento=64957028,,39,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,10477.5,,,Finalizados,2024,6,,SIM,ACORDO PD&I,NÃO,035,,,Indorama Ventures Polímeros S.A.,07.079.511/0001-90,Ricardo Ataíde de Lima,ai-DOC - Aware Industrial Documents,2024-08-01 00:00:00,2025-01-30 00:00:00,,0040610072.000048/2024-96,Finalizado,261937.5,261937.5,,,10477.5,31432.5,2024-08-01 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=62212262,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=61673052,,40,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,Termo Aditivo de Acordo,,-,Aditivo 001 ao acordo 035/2024,,,,,,2025-01-31 00:00:00,2025-05-31 00:00:00,31/04/2025,,Finalizado,,,,,,,2025-03-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=73977469,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=73555927,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2025,,,,Termo Aditivo de Acordo,NÃO,,Aditivo 002 ao acordo 035/2024,De Prazo,,,,,2025-06-01 00:00:00,2025-07-31 00:00:00,2025-06-30 00:00:00,,Finalizado,,,,,,,,,"Conta finalizada pelo IAUPE em 27/06, porém existe um aditivo que está disponivel para assinatura",https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=78340091,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,4185,,,Finalizados,2024,7,,SIM,ACORDO PD&I,NÃO,036,,,Notaro Alimentos LTDA,01.682.695/0001-00,Prof. Gilberto Dênis Gilberto Dênis,Natto Digital: Infraestrutura de Dados Industrial,2024-09-01 00:00:00,2025-07-31 00:00:00,,0040610072.000071/2024-81,Finalizado,104625,,,,4185,12555,2024-12-24 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=66122405&id_documento=69734204,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=66122405&id_documento=66827819,,23,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,10970.23,,,Finalizados,2025,8,,SIM,ACORDO PD&I,NÃO,002,,,Roca Sanitários Brasil Ltda.,75.801.902/0010-17,Gilberto Dênis de Souza Leite Filho,ROCA DIGITAL - Fase 3: Melhorar a performance a partir do uso intensivo de dados,2025-01-01 00:00:00,2026-06-30 00:00:00,,0040610072.000082/2024-61,Finalizado,274268.17,274268.17,,,10970.23,32912.18,2025-01-29 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69197381&id_documento=71208386,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69197381&id_documento=69777890,,31,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,10477.5,,,Finalizados,2024,6,,SIM,ACORDO PD&I,NÃO,035,,,Indorama Ventures Polímeros S.A.,07.079.511/0001-90,Ricardo Ataíde de Lima,ai-DOC - Aware Industrial Documents,2024-08-01 00:00:00,2025-01-30 00:00:00,,0040610072.000048/2024-96,Finalizado,261937.5,261937.5,,,10477.5,31432.5,2024-08-01 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=62212262,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=61673052,,22,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,Termo Aditivo de Acordo,,-,Aditivo 001 ao acordo 035/2024,,,,,,2025-01-31 00:00:00,2025-05-31 00:00:00,31/04/2025,,Finalizado,,,,,,,2025-03-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=73977469,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=73555927,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2025,,,,Termo Aditivo de Acordo,NÃO,De Prazo,Aditivo 002 ao acordo 035/2024,,,,,,2025-06-01 00:00:00,2025-07-31 00:00:00,2025-06-30 00:00:00,,Finalizado,,,,,,,,,"Conta finalizada pelo IAUPE em 27/06, porém existe um aditivo que está disponivel para assinatura",https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=60552992&id_documento=78340091,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2024,,,SIM,ACORDO PD&I,NÃO,,,,Neurolaw Desenvolvimento de Tecnologia LTDA,37.369.722/0001-28,Bruno José Torres Fernandes,Utilização de smart contracts em blockchain na esfera jurídica 8.0,2025-02-24 00:00:00,2025-04-24 00:00:00,,,Finalizado,46935,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,7987.5,,,Finalizados,2023,5,,SIM,ACORDO PD&I,NÃO,043,,,Clamper Industria e Comércio S.A.,66.429.895/0001-92,Gustavo Oliveira Cavalcanti,Prótotipo analisador de dispositivos de proteção contra surtos (DPS),2023-12-01 00:00:00,2025-01-31 00:00:00,2025-01-01 00:00:00,0040610072.000115/2023-91,Finalizado,159750,,,,7987.5,15975,2024-05-24 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50887670&id_documento=58871095,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50887670&id_documento=52851543,,3,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,-,Aditivo 001 ao acordo 043/2023,,,,,,2025-02-01 00:00:00,2025-06-30 00:00:00,2025-05-31 00:00:00,,Finalizado,,,,,,,2025-01-03 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50887670&id_documento=70008430,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50887670&id_documento=69348907,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,10440,,,Finalizados,2024,5,,SIM,ACORDO PD&I,NÃO,024,,,Neurolaw Desenvolvimento de Tecnologia Ltda.,37.369.722/0001-28,Bruno José Torres Fernandes,Identificação de prazos trabalhistas 12.0,2024-09-14 00:00:00,2025-09-13 00:00:00,2025-08-14 00:00:00,0040610072.000046/2023-16,Finalizado,261000,,,,10440,31320,2024-09-12 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=39557232&id_documento=64396661,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=39557232&id_documento=63700150,,8,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,"R$ 14.517,08",,,Finalizados,2024,0,,SIM,ACORDO PD&I,NÃO,030,,,Neurolaw Desenvolvimento de Tecnologia Ltda.,37.369.722/0001-28,Bruno José Torres Fernandes,Plataforma Inteligente para Assessoria Jurídica-14.0,2024-10-16 00:00:00,2025-10-16 00:00:00,,0040610072.000053/2023-18,Finalizado,"R$ 362.926,84",,,,"R$ 14.517,08","R$ 36.292,68",2024-10-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=40489313&id_documento=66431220,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=40489313&id_documento=65967942,,14,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,7509.6,,,Finalizados,,4,,SIM,ACORDO PD&I,NÃO,033,,,Neurolaw Desenvolvimento de Tecnologia Ltda.,37.369.722/0001-28,Bruno José Torres Fernandes,Utilização de smart contracts em blockchain na esfera jurídica 11.0.,2024-11-01 00:00:00,2025-10-31 00:00:00,,0040608325.000186/2022-42,Finalizado,187740,,,,7509.6,22528.8,2024-11-05 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=35110800&id_documento=67111580,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=35110800&id_documento=66547049,,17,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,400,,,Finalizados,2024,0,,SIM,ACORDO PD&I,NÃO,012,,,Sweet Fruits,01.273.669/0013-53,Regina Lúcia Félix,Uso de bioinsumos para inovação e sustentabilidade da mangicultura no seminário Pernambucano: Efeito sobre as micorrizas arbusculares,2024-06-01 00:00:00,2025-07-30 00:00:00,2025-06-30 00:00:00,0040610072.000026/2024-26,Finalizado,10000,,,,400,1200,2024-07-09 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=56495465&id_documento=61106032,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=56495465&id_documento=60631766,,4,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,420,,,Finalizados,2025,9,,SIM,ACORDO PD&I,NÃO,006,,,Essence Construções S/A,57.393.567/0001-92,Alberto Casado Lordsleem Júnior,Desenvolvimento tecnólogico e inovação das vedações verticais através da racionalização das alvenarias e BIM,2025-03-10 00:00:00,2025-08-10 00:00:00,,0040610072.000011/2025-49,Finalizado,10500,"R$ 2.100,00",,,420,1260,2025-04-03 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=72726286&id_documento=74665365,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=72726286&id_documento=74490211,,27,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,552,,,Finalizados,2024,9,,SIM,ACORDO PD&I,NÃO,042,,,GB Carapuceiro Empreendimentos Imobiliários LTDA,45.858.281/0001-56,Alberto Casado Lordsleem Júnior,"Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva, BIM e drywall",2024-12-01 00:00:00,2025-05-31 00:00:00,,0040610072.000085/2024-02,Finalizado,13800,,,,552,1656,2025-01-09 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69422189&id_documento=70272612,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69422189&id_documento=69766136,,21,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2025,,,,,,,Aditivo 001 ao acordo 042/2024,,,,,,2025-06-01 00:00:00,2025-08-31 00:00:00,,,Finalizado,,,,,,,2025-06-12 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69422189&id_documento=78528856,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=69422189&id_documento=77422009,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,410,,,Finalizados,2024,9,,SIM,ACORDO PD&I,NÃO,025,,,GB Oscar Empreendimentos Imobiliários LTDA,16.701.716/0001-56,Alberto Casado Lordsleem Júnior,Desenvolvimento tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva e BIM.,2024-08-01 00:00:00,2024-12-31 00:00:00,,0040610072.000053/2024-07,Finalizado,10250,"R$ 2.050,00",,,410,1230,2024-09-12 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=61871305&id_documento=64395308,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=61871305&id_documento=63686684,,8,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2025,,,,,,,001 ao Acordo 025/2024,De pazo,,,,,2025-01-01 00:00:00,2025-06-30 00:00:00,2025-05-30 00:00:00,,Finalizado,,,,,,,2025-03-18 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=61871305&id_documento=73649766,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=61871305&id_documento=72487679,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,,002 ao Acordo 025/2024,De prazo,,,,,31/06/2025,2025-08-31 00:00:00,2025-07-31 00:00:00,,Finalizado,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,14400,,,Finalizados,2024,5,,SIM,ACORDO PD&I,NÃO,026,,,Foxconn e FITEC,08.285.374/0001-02,Cleyton Mário Rodrigues,Residência Tecnológica em IA Generativa,2024-09-13 00:00:00,2025-05-12 00:00:00,,0040610072.000054/2024-43,Finalizado,360000,,,,14400,42900,2024-10-05 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62266343&id_documento=65628667,Não será aditivado conforme informações do Coordenador prof. Clayton Mário em 14/04/2025,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62266343&id_documento=64957028,,9,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,1128,,,Finalizados,2025,9,,SIM,ACORDO PD&I,NÃO,004,,,Mood Ce Parque do Cocó Construções LTDA,44.002.497/0001-52,Alberto Casado Lordsleem Júnior,"Desenvolvimento Tecnológico e inovação das vedações verticais de edificação de múltiplos pavimentos: racionalização construtiva, BIM e drywall",2025-02-18 00:00:00,2025-07-18 00:00:00,2025-06-18 00:00:00,0040610072.000006/2025-36,Finalizado,28200,,,,1128,3384,,,Assinado,,,22,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,,,,,,,,Aditivo 001 ao acordo 004/2025,De prazo,,,,,2025-04-01 00:00:00,2025-08-31 00:00:00,,,Finalizado,,,,,,,,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,2160,,,Finalizados,2025,6,,SIM,ACORDO PD&I,NÃO,011,,,FCA Fiat Chrysler Automoveis Brasil Ltda. (STELLANTIS),16.701.716/0036-86,Alexandre Magno Andrade Maciel,Desenvolvimento de modelos de aprendizado de máquina para simulação e otimização de controles térmicos em planta automotiva,2025-05-02 00:00:00,2025-07-01 00:00:00,,0040610072.000026/2025-15,Finalizado,54000,,,,2160,6480,2025-05-29 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=75888850&id_documento=77663677,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=75888850&id_documento=77482333,,28,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2023,9,,SIM,Convênio,NÃO,002,,,Prefeitura de Vitória de Santo Antão,11.049.855/0001-23,Márcia Rejane Oliveira Barros Carvalho Macedo,"Implantação da plataforma digital de desenvolvimento de cidades inteligentes e sustentáveis ""Minha Vitória na Palma da Mão""",2023-12-13 00:00:00,2025-12-13 00:00:00,2025-11-13 00:00:00,0040610072.000118/2023-25,Parado,311250,132225,132225,,,46687,2024-01-27 00:00:00,,Suspenso temporiariamente,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=50942741&id_documento=53155051,,1,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,17400,,,Finalizados,2022,0,,SIM,ACORDO PD&I,NÃO,012,,,Avantia Tecnologia e Engenharia S.A.,02.543.302/0001-31,Bruno José Torres Fernandes,PINSA - Plataforma Inteligente em Névoa para Segurança automatizadaaa,2022-06-01 00:00:00,2024-05-31 00:00:00,,0040608325.000072/2022-01,Finalizado,348000,,,,17400,34800,Não foi publicado.,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=29092626&id_documento=36024057,,1,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2022,,,,Termo Aditivo de Acordo,,-,Aditivo 001 ao Acordo 012/2022,De prazo,,,,,2024-06-01 00:00:00,31/11/2024,,,Finalizado,,,,,,,Não foi publicado.,,,,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2024,,,,Termo Aditivo de Acordo,,-,Aditivo 002 ao Acordo 012/2022,De prazo,,,,,2024-12-01 00:00:00,2025-04-30 00:00:00,,,Finalizado,,,,,,,2024-11-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=29092626&id_documento=67993477,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=29092626&id_documento=66923310,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2025,,,,Termo Aditivo de Acordo,,,Aditivo 003 ao Acordo 012/2022,De prazo,,,,,2025-05-01 00:00:00,2025-09-30 00:00:00,,,Finalizado,,,,,,,2025-04-15 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=29092626&id_documento=75340413,Não será aditivação conforme informação pelo whassap em 15/10,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=29092626&id_documento=74197157,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,6625,,,Finalizados,2024,6,,SIM,ACORDO PD&I,NÃO,023,,,Fibrasa,04.221.067/0002-98,Gilberto Dênis de Souza Leite Filho,Fibrasa Digital - Fase 1,2024-08-01 00:00:00,2025-07-31 00:00:00,,0040610072.000058/2024-21,Finalizado,165625,"R$ 53.125,00",,,6625,19875,2024-10-09 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62847096&id_documento=65771831,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=62847096&id_documento=65267239,,7,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2023,9,,SIM,Convênio,NÃO,027,,,Prefeitura de Cabrobó,10.113.710/0001-81,Márcia Rejane Oliveira Barros Carvalho Macedo,Plataforma Digital para o desenvolvimento de cidades inteligentes e sustentáveis,2023-09-05 00:00:00,2024-09-05 00:00:00,,0040610072.000088/2023-57,Finalizado,151760,129997.06,129997.06,,,24247.06,2023-11-08 00:00:00,,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=47886524&id_documento=48963857,,1,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,Finalizados,2024,,,,Termo Aditivo de Convênio,,-,Aditivo 001 ao Convênio 027/2023,De prazo,,,,,2024-09-06 00:00:00,2025-09-05 00:00:00,,,Cancelado,161647.06,,,,,"R$ 24.247,06",2024-08-31 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=47886524&id_documento=63804067,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=47886524&id_documento=63031685,,,,,
0.0,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,1227.35,,,Finalizados,2024,8,,SIM,ACORDO PD&I,NÃO,032,,,ECR Tecnologia,52.318.212/0001-15,Eraylson Galdino da Silva,Reconhecimento Inteligente dos Exames Ocupacionais para Integrar com Processos de Controle da Saúde de Trabalhadores,2024-11-05 00:00:00,2025-11-05 00:00:00,,0040610072.000065/2024-23,Finalizado,30683.52,,,,1227.35,3682.02,2024-10-22 00:00:00,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=65098730&id_documento=66430681,,https://sei.pe.gov.br/sei/controlador.php?acao=procedimento_trabalhar&id_procedimento=65098730&id_documento=66018941,,10,,,
